draw,outcome,beta_fuel_lag0,beta_fuel_lag1,beta_fuel_lag2,beta_fuel_lag3,beta_fuel_lag4,beta_fuel_lag5,beta_fuel_lag6,phi_outcome_lag1,common_sample_start,common_sample_end,common_n,block_length
29,china_cpi_yoy_pct,1.6547925750350208,0.5820328782138876,0.7278104701613339,0.384403645255351,0.38963527658525005,-0.43646769691368104,-0.8637259660455135,0.9608609394215183,2013-10,2026-06,114,6
29,china_iav_yoy_pct,3.513536448901432,-4.666551002917585,-0.7886093820711704,-0.2473517963876226,0.8102461050078243,4.561947684991288,-4.8025993104551885,0.6344502515185393,2013-10,2026-06,114,6
30,china_ppi_yoy_pct,10.304764127826354,8.929053001709708,11.110351461311643,2.0884042253368937,5.3845886705783945,3.317743284512664,3.90737042617282,0.8463917094894174,2013-10,2026-06,114,6
30,china_cpi_yoy_pct,2.6713025073348944,-0.49418250859507695,0.1981687877048225,0.5184859312135958,1.7854676003440422,-2.063526939024433,1.7314292431484986,0.9269276058938394,2013-10,2026-06,114,6
30,china_iav_yoy_pct,-0.5791558692768364,-4.665086123476783,0.6815702231800627,5.531834833546941,-1.6021578893493682,2.702936922633439,-4.4071128773250745,0.7521372461129229,2013-10,2026-06,114,6
31,china_ppi_yoy_pct,16.317835427445935,5.585255433735286,4.5201716534236756,3.024896290524532,-0.09027697155259773,5.38618314577641,-1.0878315851075688,0.9072044327818258,2013-10,2026-06,114,6
31,china_cpi_yoy_pct,7.387977972902689,2.4306881743289703,1.4371585023483573,-0.7836052393724566,0.3045193455943409,0.9815101411705991,1.9301642527961607,0.9941167105125039,2013-10,2026-06,114,6
31,china_iav_yoy_pct,-4.703849217738761,-5.103050072786318,1.2369210311176673,-3.5196229977244826,18.102495009669124,-10.358545907988072,-3.499192551312629,0.5733462775702067,2013-10,2026-06,114,6
32,china_ppi_yoy_pct,16.51023174967172,1.6864592669862075,3.0062796433000387,2.417210993832038,-1.9144039602791403,2.8101080204943183,4.394285067869153,0.9184269176778934,2013-10,2026-06,114,6
32,china_cpi_yoy_pct,3.3492056342389533,2.1887728513224864,-0.36996340142212725,0.9525349826102091,0.16866556852613496,0.8149627127948388,0.49875663811143944,0.8875581171862715,2013-10,2026-06,114,6
32,china_iav_yoy_pct,-2.5589718124924596,-12.448926503998898,-6.598721760974441,3.459537168773516,7.6580197668705425,-7.570237691686283,-7.264749112570252,0.5672548891505529,2013-10,2026-06,114,6
33,china_ppi_yoy_pct,15.432769981806455,2.3442597257888713,5.57119587810177,1.8403658578842355,-0.7004295083855954,1.0089327156775776,3.5639522625193565,0.9156164865344484,2013-10,2026-06,114,6
33,china_cpi_yoy_pct,2.873091899151676,1.2319754249234598,-1.7417963170398012,1.9189188425997268,2.150275751603143,-0.8516203137627218,2.04017538489824,0.9148015474202293,2013-10,2026-06,114,6
33,china_iav_yoy_pct,-0.37622224045921593,-7.501394364588389,-1.2160965181133632,0.6410046672884953,3.6221331170493465,2.993819467685648,-10.288403081766017,0.5653054419078414,2013-10,2026-06,114,6
34,china_ppi_yoy_pct,11.224133468403428,4.141221370797204,1.0608785039486648,0.0031874754569436448,-1.555417994086305,2.675678161963999,-1.1143814245874406,0.912302621837889,2013-10,2026-06,114,6
34,china_cpi_yoy_pct,1.4177701088691115,0.857239151913308,1.3259591022779256,0.895129121081141,0.45062024273547874,1.3690541577857396,0.699509050341947,0.8597372881106733,2013-10,2026-06,114,6
34,china_iav_yoy_pct,3.2861078371513592,-7.53281943619657,-2.7185997527080703,2.798889001853108,5.026979803093764,-4.618585844801663,-1.7136753907661522,0.682240382003385,2013-10,2026-06,114,6
35,china_ppi_yoy_pct,13.907228025929056,4.4868719636244805,3.393445264447216,1.6595828049180124,0.0657394505958715,5.8342765379267005,1.9916640264784289,0.9645289510671722,2013-10,2026-06,114,6
35,china_cpi_yoy_pct,2.600499280937928,2.5814610800650977,0.06030523699573196,0.03797767718085528,0.17754462259114032,0.349147262871071,2.6673889615288178,0.9855052955927991,2013-10,2026-06,114,6
35,china_iav_yoy_pct,-4.2323769372596205,0.2603970807778542,-2.6351387819284873,4.344728134006285,-0.11920665488731985,0.09150746416689226,-5.691434844313506,0.4755475248620135,2013-10,2026-06,114,6
36,china_ppi_yoy_pct,12.91976104532268,3.170915137701044,3.862943676049862,2.79734222052784,-2.144749928773601,1.7087343566839754,2.5182935248415874,0.9337065167422374,2013-10,2026-06,114,6
36,china_cpi_yoy_pct,2.8737093613656026,0.5739381710580292,-0.10502643892375385,0.27964835046222114,0.22576975423330126,0.8529275239161815,1.065602079838718,0.8920455203763067,2013-10,2026-06,114,6
36,china_iav_yoy_pct,-0.08677103812810882,-5.677170651753236,-4.6652890068533,1.4532168403234147,8.339512126176919,-7.9641444767613,-1.7641853056127663,0.6097189378230219,2013-10,2026-06,114,6
37,china_ppi_yoy_pct,8.7986387714741,5.507165824445786,2.4563139013029223,2.64512094100119,0.8888003315203801,1.171454833458096,4.584395724185603,0.8704396740248719,2013-10,2026-06,114,6
37,china_cpi_yoy_pct,1.722170865449304,1.6065967579246894,0.42899108789862106,-0.6231066735824451,0.851176807342018,-0.13699966207128036,2.3969512913502866,0.8901988830829825,2013-10,2026-06,114,6
37,china_iav_yoy_pct,2.50509769809482,-12.100970833183322,-0.42010761337955693,-1.2459987608184733,8.445414063970235,-11.116862922069467,2.1319079607163784,0.6190182215485287,2013-10,2026-06,114,6
