outcome,country,reference_country,horizon,response,std_error,lower_80,upper_80,lower_95,upper_95,pvalue,shock,model,response_type,specification,sample_start,sample_end,n
cpi,FRA,CHN,12,0.13007600220523083,0.10018747012919932,0.0016805930132025582,0.2584714113972591,-0.06628783095018231,0.32643983536064397,0.1944604082993906,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2025-06,1247
cpi,ITA,CHN,12,0.29246414306813323,0.14762388228817439,0.10327652560995154,0.4816517605263149,0.003126650525331065,0.5818016356109355,0.04783569987730596,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2025-06,1247
cpi,ESP,CHN,12,0.2291581984406601,0.14118679145407415,0.04822004481847236,0.41009635206284784,-0.04756282790209271,0.505879224783413,0.10487135070877063,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2025-06,1247
cpi,JPN,CHN,12,0.006463880228257905,0.09621827899455791,-0.11684480585122492,0.12977256630774073,-0.1821204812555024,0.19504824171201823,0.9464517237267902,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2025-06,1247
cpi,KOR,CHN,12,0.10555209142836364,0.09653499019329535,-0.018162476383686663,0.22926665924041395,-0.08365301259842256,0.29475719545514983,0.2744656629833697,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2025-06,1247
ip,DEU,CHN,0,0.8983814648595719,0.753769504198032,-0.06761302330519325,1.8643759530243371,-0.5789796160131838,2.3757425457323276,0.2335918200295335,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2026-03,1242
ip,FRA,CHN,0,1.0305944113782584,1.1038208943876993,-0.3840089839051386,2.445197806661655,-1.132854787004423,3.1940436097609397,0.3506959702658785,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2026-03,1242
ip,ITA,CHN,0,2.2757764377735414,1.4648491055592534,0.3984967732574727,4.15305610228961,-0.595275051908307,5.14682792745539,0.12058682481320115,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2026-03,1242
ip,ESP,CHN,0,0.8560069905519885,0.9973233787107435,-0.4221143467889952,2.134128327892972,-1.0987109126608696,2.8107248937648466,0.3909225749956202,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2026-03,1242
ip,JPN,CHN,0,-0.06791336278313359,0.48678566179244764,-0.6917542897379092,0.5559275641716421,-1.0219957280868264,0.8861690025205593,0.8890711422246245,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2026-03,1242
ip,KOR,CHN,0,-0.04612534348136181,0.3635608573284647,-0.5120473293613929,0.4197966423986692,-0.7586915300336576,0.6664408430709341,0.8990670409146209,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2026-03,1242
ip,DEU,CHN,1,2.3282284567974414,1.1478654886601218,0.8571796427704446,3.7992772708244384,0.0784534399271326,4.57800347366775,0.04278718428981243,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2026-03,1226
ip,FRA,CHN,1,2.7550744078451697,1.4816334120940284,0.8562847890128795,4.65386402667746,-0.14887371815031836,5.659022533840657,0.06324540890908437,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2026-03,1226
ip,ITA,CHN,1,3.259707062004915,1.7454405607605015,1.0228349787972495,5.49657914521258,-0.16129357424106372,6.6807076982508935,0.062109840510117476,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2026-03,1226
ip,ESP,CHN,1,2.5374065218453894,1.4266608856865146,0.7090670302925905,4.365746013398188,-0.2587974322521944,5.333610475942973,0.07560832318474997,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2026-03,1226
ip,JPN,CHN,1,1.4979479873617187,0.7744053352684576,0.5055076175823359,2.490388357141102,-0.019858579200123794,3.0157545539235615,0.05334925310695793,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2026-03,1226
ip,KOR,CHN,1,1.2374252793058163,0.4071465875989868,0.7156459325621929,1.7592046260494396,0.4394326311834199,2.0354179274282127,0.002431851598135193,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2026-03,1226
ip,DEU,CHN,2,1.7355748574548786,0.7525821856548549,0.7711019792279222,2.700047735681835,0.26054087816492655,3.2106088367448304,0.021303650524974405,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2026-03,1212
ip,FRA,CHN,2,1.7261325404757835,0.9475499278078787,0.5117984470619235,2.9404666338896437,-0.13103119158118703,3.583296272532754,0.06879955453698616,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2026-03,1212
ip,ITA,CHN,2,2.2711036891019156,0.8575560138416314,1.172101437020986,3.370105941182845,0.590324787246586,3.9518825909572453,0.008214959971637903,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2026-03,1212
ip,ESP,CHN,2,1.7353368535077234,0.9989408020079021,0.4551427048081178,3.0155310022073287,-0.22255114111532182,3.6932248481307686,0.0826611103286139,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2026-03,1212
ip,JPN,CHN,2,1.8380625230858552,0.7984740849589104,0.8147768094599714,2.8613482367117387,0.2730820739778155,3.403042972193895,0.021539839697905405,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2026-03,1212
ip,KOR,CHN,2,1.2234366087137727,0.4138850568454567,0.6930215661579617,1.7538516512695836,0.4122368035573647,2.0346364138701807,0.003189261256307807,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2026-03,1212
ip,DEU,CHN,3,0.6829681398069662,0.4352954267946671,0.12511460412385567,1.2408216754900767,-0.1701952193455729,1.5361314989595054,0.11696858785408049,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2026-03,1207
ip,FRA,CHN,3,0.8674393922770566,0.4933416063724112,0.23519668428220497,1.499682100271908,-0.09949238828800544,1.8343711728421186,0.07900222334398266,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2026-03,1207
ip,ITA,CHN,3,1.3810177603733826,0.6273265451620773,0.5770664443132371,2.184969076433528,0.1514803253097714,2.610555195436994,0.027932237982999375,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2026-03,1207
ip,ESP,CHN,3,0.9416658641903038,0.5844252140270454,0.19269481621020568,1.690636912170402,-0.20378650695981804,2.0871182353404256,0.10743554356505691,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2026-03,1207
ip,JPN,CHN,3,0.9606860299024497,0.6948665997277301,0.07017865117672395,1.8511934086281754,-0.4012274796237111,2.3225995394286105,0.16711112115629145,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2026-03,1207
ip,KOR,CHN,3,0.5336178304138887,0.27811471694847145,0.1771994795075817,0.8900361813201956,-0.011476998375666736,1.0787126592034442,0.055306013672858256,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2026-03,1207
ip,DEU,CHN,4,1.1719147861860022,0.5387402637351392,0.4814913577743237,1.8623382145976808,0.11600327224351936,2.227826300128485,0.029842741731621603,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2026-01,1199
ip,FRA,CHN,4,0.8420272134392005,0.6215444220514786,0.04548598630361422,1.6385684405747867,-0.37617746857346057,2.0602318954518615,0.1758089896018904,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2026-01,1199
ip,ITA,CHN,4,0.9309481225593131,0.9389652933950099,-0.2723843191831069,2.1342805643017333,-0.9093900352279914,2.771286280346618,0.32170050387462634,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2026-01,1199
ip,ESP,CHN,4,0.8373835793247001,0.6368106197085243,0.02127793268181366,1.6534892259675864,-0.41074230027664027,2.0855094589260403,0.1888237805747437,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2026-01,1199
ip,JPN,CHN,4,1.236219704768843,0.5242418100561382,0.5643767923674641,1.908062617170222,0.2087246378687242,2.263714771668962,0.018560358139053434,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2026-01,1199
ip,KOR,CHN,4,0.49772350230409684,0.2677356914162969,0.15460640781737556,0.8408405967908181,-0.02702881024777476,1.0224758148559685,0.06331980361911027,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2026-01,1199
ip,DEU,CHN,5,0.6301500884943677,0.5456931373883821,-0.06918380603265806,1.3294839830213934,-0.43938880739752884,1.6996889843862641,0.24846269932633125,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-09,2025-12,1192
ip,FRA,CHN,5,0.3931396210674438,0.5423618787148193,-0.30192509369124354,1.088204335826131,-0.669870127801083,1.4561493699359707,0.46870525156513887,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-09,2025-12,1192
ip,ITA,CHN,5,0.2757749855910601,0.5773174720046232,-0.4640871244727158,1.015637095654836,-0.8557464671837125,1.4072964383658326,0.6329807793180171,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-09,2025-12,1192
ip,ESP,CHN,5,0.32422771614102186,0.578303312843875,-0.41689779979367503,1.0653532320757186,-0.8092259491731728,1.4576813814552165,0.5751604452763237,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-09,2025-12,1192
ip,JPN,CHN,5,0.8240615293702059,0.6150457069171199,0.03584874078908551,1.6122743179513264,-0.3814059050333266,2.0295289637737386,0.1806048931377442,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-09,2025-12,1192
ip,KOR,CHN,5,0.20916720364170613,0.3516568744999463,-0.2414992144082211,0.6598336216916334,-0.4800676052941103,0.8984020125775226,0.5521095883138516,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-09,2025-12,1192
ip,DEU,CHN,6,0.8117838446994914,0.3082271060822418,0.4167749143565128,1.2067927750424698,0.20766981771929083,1.415897871679692,0.008577633354388325,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2025-12,1188
ip,FRA,CHN,6,0.6369932860160398,0.3744824146206399,0.15707476129003656,1.116911810742043,-0.09697875948401025,1.3709653315160897,0.08925862218357627,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2025-12,1188
ip,ITA,CHN,6,0.8780299699287407,0.5381123207043995,0.18841128289117948,1.567648656966302,-0.17665079828914954,1.932710738146631,0.10306479220516795,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2025-12,1188
ip,ESP,CHN,6,0.47728405382946065,0.3809146389291068,-0.010877698028992355,0.9654458056879136,-0.2692949196556675,1.2238630273145887,0.2105043676374454,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2025-12,1188
ip,JPN,CHN,6,1.0411690862057978,0.403997708756914,0.5234251900719432,1.5589129823396526,0.24934812720554445,1.8329900452060512,0.010105603970039345,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2025-12,1188
ip,KOR,CHN,6,0.466994135483491,0.313544768239095,0.06517034687835993,0.868817924088622,-0.1475423178060934,1.0815305887730755,0.13670105727944337,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2025-12,1188
ip,DEU,CHN,7,0.6079659450933099,0.2930876710232135,0.23235898145168987,0.98357290873493,0.03352466557508793,1.182407224611532,0.03830571727486287,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2025-09,1187
ip,FRA,CHN,7,0.6843412404392102,0.3113976691351311,0.2852690700521434,1.083413410826277,0.07401302406463317,1.294669456813787,0.028206156480259592,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2025-09,1187
ip,ITA,CHN,7,0.6559235519020221,0.38036006211674706,0.1684725188256635,1.1433745849783807,-0.08956847100421994,1.4014155748082642,0.08493420473847513,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2025-09,1187
ip,ESP,CHN,7,0.4332436329755701,0.3574320178131013,-0.02482392902857533,0.8913111949797156,-0.26731024885958743,1.1337975148107278,0.22576387241925966,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2025-09,1187
ip,JPN,CHN,7,0.5881264003509264,0.3487336780135587,0.1412062093345237,1.0350465913673292,-0.09537904875183634,1.2716318494536893,0.09202270198522844,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2025-09,1187
ip,KOR,CHN,7,0.14466097886345186,0.3701725989017589,-0.3297342947808107,0.6190562525077143,-0.5808639830475868,0.8701859407744905,0.6960343482317213,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2025-09,1187
ip,DEU,CHN,8,0.18825555160190643,0.4243519523970052,-0.35557335733438333,0.7320844605381962,-0.6434589918654792,1.019970095069292,0.6574069399826477,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2025-09,1186
ip,FRA,CHN,8,0.3957670999431539,0.5558348989361424,-0.3165639849727841,1.1080981848590918,-0.6936492833221459,1.4851834832084538,0.47661911525158995,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2025-09,1186
ip,ITA,CHN,8,0.37682573000692526,0.5869965372258281,-0.375440601244094,1.1290920612579445,-0.7736663420054228,1.5273178020192735,0.5210512084475205,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2025-09,1186
ip,ESP,CHN,8,0.30622044883030153,0.5731995734144231,-0.4283643618484494,1.0408052595090524,-0.8172300710156903,1.4296709686762934,0.5933027940500093,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2025-09,1186
ip,JPN,CHN,8,0.3366585162586984,0.4708215873546968,-0.26672362610790706,0.9400406586253038,-0.5861348381004863,1.2594518706178832,0.4747506438984148,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2025-09,1186
ip,KOR,CHN,8,0.25945586550948563,0.34010761514105214,-0.17640958112817018,0.6953213121471414,-0.4071428110347861,0.9260545420537574,0.44572695822746056,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2025-09,1186
ip,DEU,CHN,9,0.14871490595466194,0.3111380780919843,-0.25002458512465864,0.5474543970339826,-0.4611045213246381,0.758534333233962,0.6327776069331092,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2025-09,1180
ip,FRA,CHN,9,0.3352334336427586,0.411134052837318,-0.19165605541960273,0.8621229227051199,-0.47057450273637236,1.1410413700218895,0.4150488433970452,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2025-09,1180
ip,ITA,CHN,9,0.2681993437761377,0.45599418796286895,-0.31618072168691574,0.8525794092391912,-0.6255328417906734,1.1619315293429486,0.5565577643535775,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2025-09,1180
ip,ESP,CHN,9,0.030813265830884402,0.3912228722017901,-0.47055901851617477,0.5321855501779436,-0.7359694736129404,0.7975960052747092,0.9372384760875963,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2025-09,1180
ip,JPN,CHN,9,0.3705773351800022,0.40041483061722555,-0.14257491786477922,0.8837295882247835,-0.414221311705466,1.1553759820654703,0.3549422796283044,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2025-09,1180
ip,KOR,CHN,9,0.1146210992750688,0.4172330121460336,-0.42008452063756985,0.6493267191877075,-0.70314057769232,0.9323827762424576,0.7835913908468648,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2025-09,1180
ip,DEU,CHN,10,0.23761464811707703,0.6001263431864807,-0.5314782065181135,1.0067075027522676,-0.9386113707021496,1.4138406669363037,0.6922352394921925,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2025-08,1173
ip,FRA,CHN,10,0.5708183853046592,0.6781529746559835,-0.2982696210444441,1.4399063916537624,-0.7583370210297723,1.8999737916390909,0.40014845523816245,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2025-08,1173
ip,ITA,CHN,10,0.7513497040354921,0.7330235770767713,-0.18805780874834732,1.6907572168193314,-0.6853501068537001,2.188049514924684,0.30561733587683504,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2025-08,1173
ip,ESP,CHN,10,0.5579016316288423,0.6559437688201158,-0.2827241322118026,1.3985273954694872,-0.7277245311420519,1.8435277943997366,0.3952380156754789,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2025-08,1173
ip,JPN,CHN,10,0.1615222990296087,0.4995998871153769,-0.47874071844900823,0.8017853165082256,-0.8176754863968067,1.1407200844560241,0.7465349429963322,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2025-08,1173
ip,KOR,CHN,10,-0.24104160715703454,0.5568497788025293,-0.9546733129545804,0.4725900986405113,-1.3324471184090876,0.8503639040950186,0.6652076002544605,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2025-08,1173
ip,DEU,CHN,11,1.2391546543367307,0.5176408920047925,0.5757711587980855,1.902538149875376,0.2245971490821499,2.2537121595913114,0.016859555103554635,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2025-07,1179
ip,FRA,CHN,11,1.00161522362573,0.6675501117959558,0.1461153327741499,1.8571151144773101,-0.3067589533700299,2.30998940062149,0.13382364717747675,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2025-07,1179
ip,ITA,CHN,11,0.7158389877077794,0.5664550005636236,-0.010102305075099904,1.4417802804906588,-0.3943924122595389,1.8260703876750979,0.20663172549999564,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2025-07,1179
ip,ESP,CHN,11,0.6905289953089488,0.6478929992537383,-0.13977929219006613,1.520837282807964,-0.5793179490640143,1.960375939681912,0.28677306421701365,oil_specific_risk_shock,stacked_panel_LP_time_FE_relative_to_CHN,control_country_minus_china_relative_response,"country FE, full year-month FE, control-country shock interactions relative to China, control-country trends, Driscoll-Kraay covariance",2010-08,2025-07,1179
