rule_id,rho_normal,rho_stress,rho_extreme,J1_macro_loss,J2_cvar95_macro_loss,J3_avg_gap_month_burden,J4_adjustment_volatility,scenario_count,max_gap_ratio,max_terminal_gap_ratio,max_recovery_terminal_gap_ratio,max_monthly_adjustment_ratio,sample_split,is_feasible,is_pareto,is_knee,is_pareto_exact,knee_score,base_price_2026_06_cny_t,stress_threshold_75_cny_t,stress_threshold_95_cny_t,threshold_quantile_low,threshold_quantile_high
R0512,0.65,0.5,0.05,0.2342431321464123,0.8927488834798597,0.0106685098084252,0.03849165289669153,101,0.1021247602705158,0.1021247602705158,0.00018773243626665483,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0513,0.65,0.5,0.1,0.23490047751251172,0.8957836330058351,0.010493773100803386,0.03840114424452972,101,0.09674977288785708,0.09674977288785708,0.00017785178172630457,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0514,0.65,0.5,0.15,0.23563944951617588,0.8988076353823304,0.010319036393181573,0.038338773718580674,101,0.09137478550519834,0.09137478550519834,0.00016797112718595434,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0515,0.65,0.5,0.2,0.2364155650316592,0.9018209894819155,0.01014429968555976,0.03830416599957102,101,0.08599979812253962,0.08599979812253962,0.00015809047264560402,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0516,0.65,0.5,0.25,0.23719650212805954,0.9048237927092618,0.009969562977937947,0.03829689470446675,101,0.0806248107398809,0.0806248107398809,0.00014820981810525382,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0517,0.65,0.5,0.3,0.23802355536102518,0.9078161410307573,0.009794826270316134,0.03831648491545021,101,0.07524982335722216,0.07524982335722216,0.00013832916356490353,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0518,0.65,0.5,0.35,0.23889371457251912,0.9107981290033763,0.00962008956269432,0.038362416192695134,101,0.06987483597456344,0.06987483597456344,0.00012844850902455328,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0519,0.65,0.5,0.4,0.2397610878984826,0.9137698498028248,0.009445352855072508,0.03843412600643789,101,0.06449984859190472,0.06449984859190472,0.00011856785448420307,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0520,0.65,0.5,0.45,0.24064396295187795,0.9168642371462227,0.009270616147450695,0.03853101351620966,101,0.05912486120924599,0.05912486120924599,0.0001086871999438528,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0521,0.65,0.5,0.5,0.241569583695311,0.9203086798120989,0.009095879439828881,0.03865244362019157,101,0.05374987382658726,0.05374987382658726,9.880654540350253e-05,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0522,0.65,0.55,0.0,0.23736184434359772,0.9050676892538613,0.010370114394264149,0.03885152683045957,101,0.10749974765317452,0.10749974765317452,0.00019761309080700506,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0523,0.65,0.55,0.05,0.23801355723196463,0.9080812383290905,0.01019616470427246,0.038732234169747956,101,0.1021247602705158,0.1021247602705158,0.00018773243626665483,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0524,0.65,0.55,0.1,0.23867157807988082,0.9110839762843689,0.010022215014280775,0.03864125226818833,101,0.09674977288785708,0.09674977288785708,0.00017785178172630457,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0525,0.65,0.55,0.15,0.23936789379576293,0.9140760034137414,0.009848265324289087,0.03857826062738575,101,0.09137478550519834,0.09137478550519834,0.00016797112718595434,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0526,0.65,0.55,0.2,0.24013686799561323,0.9170574185131953,0.009674315634297399,0.03854288666661277,101,0.08599979812253962,0.08599979812253962,0.00015809047264560402,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0527,0.65,0.55,0.25,0.24091589292214796,0.9200283189110502,0.009500365944305708,0.0385347076710537,101,0.0806248107398809,0.0806248107398809,0.00014820981810525382,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0528,0.65,0.55,0.3,0.2417381979354459,0.9229888004975746,0.00932641625431402,0.038553253262573785,101,0.07524982335722216,0.07524982335722216,0.00013832916356490353,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0529,0.65,0.55,0.35,0.24260906366106305,0.9259389577538536,0.009152466564322333,0.03859800834055011,101,0.06987483597456344,0.06987483597456344,0.00012844850902455328,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0530,0.65,0.55,0.4,0.24348201620858045,0.9288788837799326,0.008978516874330647,0.0386684164305351,101,0.06449984859190472,0.06449984859190472,0.00011856785448420307,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0531,0.65,0.55,0.45,0.24435974160091542,0.9319415122174987,0.008804567184338958,0.0387638833711701,101,0.05912486120924599,0.05912486120924599,0.0001086871999438528,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0532,0.65,0.55,0.5,0.24528021964659016,0.935354231769877,0.008630617494347272,0.03888378126501736,101,0.05374987382658726,0.05374987382658726,9.880654540350253e-05,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0533,0.65,0.55,0.55,0.24623582961097784,0.9387549400947797,0.008456667804355583,0.03902745261687477,101,0.048374886443928525,0.048374886443928525,8.892589086315228e-05,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0534,0.65,0.6,0.0,0.24110896117456695,0.9199585557296225,0.009903026728996,0.03912559810896232,101,0.10749974765317452,0.10749974765317452,0.00019761309080700506,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0535,0.65,0.6,0.05,0.24175592497067397,0.9229402330855824,0.009729864056634436,0.039005906273620036,101,0.1021247602705158,0.1021247602705158,0.00018773243626665483,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0536,0.65,0.6,0.1,0.24241463592308063,0.9259111315623764,0.009556701384272875,0.038914357342548424,101,0.09674977288785708,0.09674977288785708,0.00017785178172630457,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0537,0.65,0.6,0.15,0.2430880495566397,0.9288713513934174,0.00938353871191131,0.038850632881985335,101,0.09137478550519834,0.09137478550519834,0.00016797112718595434,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0538,0.65,0.6,0.2,0.24383029625252584,0.931820991314224,0.009210376039549748,0.0388143634522344,101,0.08599979812253962,0.08599979812253962,0.00015809047264560402,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0539,0.65,0.6,0.25,0.24460844531635018,0.9347601485928113,0.009037213367188185,0.03880513050816736,101,0.0806248107398809,0.0806248107398809,0.00014820981810525382,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0540,0.65,0.6,0.3,0.24543632626023965,0.9376889190593056,0.008864050694826622,0.03882246880520138,101,0.07524982335722216,0.07524982335722216,0.00013832916356490353,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0541,0.65,0.6,0.35,0.24630729083460343,0.9406073971348112,0.00869088802246506,0.038865869260342974,101,0.06987483597456344,0.06987483597456344,0.00012844850902455328,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0542,0.65,0.6,0.4,0.2471751154270421,0.9435156758595554,0.008517725350103495,0.038934782208551524,101,0.06449984859190472,0.06449984859190472,0.00011856785448420307,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0543,0.65,0.6,0.45,0.24804771904970982,0.9465466888155678,0.008344562677741935,0.039028620987623906,101,0.05912486120924599,0.05912486120924599,0.0001086871999438528,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0544,0.65,0.6,0.5,0.24896308149809812,0.949927824646677,0.008171400005380372,0.03914676578021861,101,0.05374987382658726,0.05374987382658726,9.880654540350253e-05,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0545,0.65,0.6,0.55,0.2499135820245874,0.9532969809512579,0.007998237333018809,0.03928856763956476,101,0.048374886443928525,0.048374886443928525,8.892589086315228e-05,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0546,0.65,0.6,0.6,0.25086059889198625,0.9566542646936101,0.007825074660657247,0.03945335262574685,101,0.04299989906126981,0.04299989906126981,7.904523632280201e-05,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0547,0.65,0.65,0.0,0.2448112922876585,0.9343934196393202,0.009446181787741932,0.03943126582351687,101,0.10749974765317452,0.10749974765317452,0.00019761309080700506,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0548,0.65,0.65,0.05,0.24545353750512855,0.9373433997349232,0.009273806133010496,0.0393111019887742,101,0.1021247602705158,0.1021247602705158,0.00018773243626665483,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0549,0.65,0.65,0.1,0.24611295293768695,0.9402826291139611,0.00910143047827906,0.03921889673448354,101,0.09674977288785708,0.09674977288785708,0.00017785178172630457,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0550,0.65,0.65,0.15,0.2467816578282308,0.943211207963296,0.008929054823547621,0.03915433396719127,101,0.09137478550519834,0.09137478550519834,0.00016797112718595434,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0551,0.65,0.65,0.2,0.24748715583725242,0.9461292349720072,0.008756679168816183,0.03911704775256537,101,0.08599979812253962,0.08599979812253962,0.00015809047264560402,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0552,0.65,0.65,0.25,0.24827233035184637,0.9490368073617801,0.008584303514084745,0.03910662416381646,101,0.0806248107398809,0.0806248107398809,0.00014820981810525382,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0553,0.65,0.65,0.3,0.2490951009072421,0.9519340209165216,0.008411927859353307,0.039122603617408894,101,0.07524982335722216,0.07524982335722216,0.00013832916356490353,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0554,0.65,0.65,0.35,0.24996096051900726,0.9548209700112268,0.00823955220462187,0.03916448364784427,101,0.06987483597456344,0.06987483597456344,0.00012844850902455328,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0555,0.65,0.65,0.4,0.2508236855646748,0.9576977476401223,0.008067176549890432,0.03923172206441141,101,0.06449984859190472,0.06449984859190472,0.00011856785448420307,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0556,0.65,0.65,0.45,0.2516911950463575,0.9606972873393472,0.007894800895158996,0.03932374042606285,101,0.05912486120924599,0.05912486120924599,0.0001086871999438528,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0557,0.65,0.65,0.5,0.2526014687495313,0.9640469777069461,0.007722425240427558,0.039439927766170474,101,0.05374987382658726,0.05374987382658726,9.880654540350253e-05,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0558,0.65,0.65,0.55,0.25354688591658764,0.9673847162956206,0.007550049585696121,0.03957964449687415,101,0.048374886443928525,0.048374886443928525,8.892589086315228e-05,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0559,0.65,0.65,0.6,0.25448882480037155,0.9707106100241035,0.007377673930964682,0.03974222642298407,101,0.04299989906126981,0.04299989906126981,7.904523632280201e-05,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0560,0.65,0.65,0.65,0.2554233263458122,0.9738956996016315,0.0072101827836317835,0.03992956212141949,101,0.03762491167861108,0.03762491167861108,6.916458178245177e-05,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0561,0.7,0.0,0.0,0.20363102312975015,0.7458482503647558,0.014797270853823642,0.03932676746728273,101,0.12154942145994725,0.12154942145994725,8.860952824430163e-05,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0562,0.7,0.05,0.0,0.20716260139859372,0.7602459837423181,0.014285412672811424,0.039067639078870786,101,0.11227754914425138,0.11227754914425138,8.185033332615931e-05,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0563,0.7,0.05,0.05,0.20786045895419664,0.7633013101004815,0.01411292819742165,0.03893424080691995,101,0.11227754914425138,0.11227754914425138,8.185033332615931e-05,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0564,0.7,0.1,0.0,0.2107272880154285,0.7743049342412819,0.013785440250438472,0.03887032145277101,101,0.10749974765317452,0.10749974765317452,7.836731603916431e-05,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0565,0.7,0.1,0.05,0.21143005355789835,0.7773333914659807,0.013613602970445065,0.03873699509261116,101,0.1033419295909448,0.1033419295909448,7.533626667179883e-05,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0566,0.7,0.1,0.1,0.2121455908315642,0.7803511575028882,0.013441765690451656,0.038632722525493504,101,0.1033419295909448,0.1033419295909448,7.533626667179883e-05,0.13678291781872254,development,True,True,False,True,1.3769343837441566,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0567,0.7,0.15,0.0,0.21425802546780676,0.7915096850692073,0.013291468926817904,0.038729843448468866,101,0.10749974765317452,0.10749974765317452,7.836731603916431e-05,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0568,0.7,0.15,0.05,0.21496508247177998,0.7945114249502745,0.013120278842220865,0.03859659925049093,101,0.1021247602705158,0.1021247602705158,7.444895023720609e-05,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0569,0.7,0.15,0.1,0.21567763448761137,0.7975025245230664,0.012949088757623817,0.038492504357501976,101,0.09674977288785708,0.09674977288785708,7.053058443524787e-05,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0570,0.7,0.15,0.15,0.21639640352711814,0.8004830829462182,0.012777898673026767,0.038417259020483416,101,0.09474256280002756,0.09474256280002756,6.906732828122015e-05,0.13678291781872254,development,True,True,False,True,1.3913880674731434,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0571,0.7,0.2,0.0,0.21779760880124394,0.8090672738528887,0.01280340540707331,0.03864315854930969,101,0.10749974765317452,0.10749974765317452,7.836731603916431e-05,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0572,0.7,0.2,0.05,0.21850407151779475,0.8120424466004512,0.012632862517872632,0.038509999682790536,101,0.1021247602705158,0.1021247602705158,7.444895023720609e-05,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0573,0.7,0.2,0.1,0.21922686201859581,0.8150070265189496,0.012462319628671946,0.038406049857965995,101,0.09674977288785708,0.09674977288785708,7.053058443524787e-05,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0574,0.7,0.2,0.15,0.21995017967651984,0.8179611126100448,0.012291776739471261,0.03833100883180765,101,0.09137478550519834,0.09137478550519834,6.661221863328966e-05,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0575,0.7,0.2,0.2,0.22070125572021576,0.8209048023866522,0.01212123385027058,0.0382845198569107,101,0.08708508951997314,0.08708508951997314,6.348503026006048e-05,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0576,0.7,0.25,0.0,0.22138385776372482,0.8261286853842787,0.012321156396328262,0.038607305637076095,101,0.10749974765317452,0.10749974765317452,7.836731603916431e-05,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0577,0.7,0.25,0.05,0.22208418632330415,0.8290774396519315,0.012151260702523944,0.038474228323763494,101,0.1021247602705158,0.1021247602705158,7.444895023720609e-05,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0578,0.7,0.25,0.1,0.222805759005072,0.8320156452358978,0.011981365008719625,0.038370385575488775,101,0.09674977288785708,0.09674977288785708,7.053058443524787e-05,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0579,0.7,0.25,0.15,0.2235305599712054,0.8349434010012912,0.011811469314915305,0.03829547682341126,101,0.09137478550519834,0.09137478550519834,6.661221863328966e-05,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0580,0.7,0.25,0.2,0.22427762328214848,0.8378608043250773,0.011641573621110986,0.038249144828789744,101,0.08599979812253962,0.08599979812253962,6.269385283133144e-05,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0581,0.7,0.25,0.25,0.22502801650066612,0.8407679511263804,0.011471677927306669,0.038230977492055944,101,0.0806248107398809,0.0806248107398809,5.8775487029373216e-05,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0582,0.7,0.3,0.0,0.22503162116424402,0.8426833491190836,0.011844628599706345,0.03861941932646508,101,0.10749974765317452,0.10749974765317452,7.836731603916431e-05,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0583,0.7,0.3,0.05,0.22568887426762702,0.8456058320266332,0.01167538010129839,0.0384864131064712,101,0.1021247602705158,0.1021247602705158,7.444895023720609e-05,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0584,0.7,0.3,0.1,0.2264064442262134,0.8485178071270978,0.011506131602890437,0.038382634552181334,101,0.09674977288785708,0.09674977288785708,7.053058443524787e-05,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0585,0.7,0.3,0.15,0.22713273782660678,0.8514193731677913,0.01133688310448248,0.03830778294745147,101,0.09137478550519834,0.09137478550519834,6.661221863328966e-05,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0586,0.7,0.3,0.2,0.2278758129643242,0.8543106274083593,0.011167634606074523,0.038261500957600655,101,0.08599979812253962,0.08599979812253962,6.269385283133144e-05,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0587,0.7,0.3,0.25,0.2286222252497254,0.8571916656510851,0.010998386107666569,0.03824337643887561,101,0.0806248107398809,0.0806248107398809,5.8775487029373216e-05,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0588,0.7,0.3,0.3,0.2294387074710083,0.8600625822704225,0.010829137609258613,0.03825294485047799,101,0.07524982335722216,0.07524982335722216,5.485712122741501e-05,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0589,0.7,0.35,0.0,0.2286854481886243,0.8587420785330512,0.011373728722331148,0.03867673969808418,101,0.10749974765317452,0.10749974765317452,7.836731603916431e-05,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0590,0.7,0.35,0.05,0.22930489082448413,0.8616384356888395,0.011205127419319557,0.038543787811760856,101,0.1021247602705158,0.1021247602705158,7.444895023720609e-05,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0591,0.7,0.35,0.1,0.23000508066464026,0.8645243227090448,0.011036526116307965,0.03844002623453171,101,0.09674977288785708,0.09674977288785708,7.053058443524787e-05,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0592,0.7,0.35,0.15,0.23072952227451776,0.8673998382403122,0.010867924813296372,0.03836515429045139,101,0.09137478550519834,0.09137478550519834,6.661221863328966e-05,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0593,0.7,0.35,0.2,0.2314653610622774,0.8702650794419989,0.010699323510284782,0.038318814939692074,101,0.08599979812253962,0.08599979812253962,6.269385283133144e-05,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0594,0.7,0.35,0.25,0.2322078161402059,0.8731201420164795,0.010530722207273191,0.03830059658196997,101,0.0806248107398809,0.0806248107398809,5.8775487029373216e-05,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0595,0.7,0.35,0.3,0.23302320231485948,0.8759651202386767,0.010362120904261597,0.038310035458107114,101,0.07524982335722216,0.07524982335722216,5.485712122741501e-05,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0596,0.7,0.35,0.35,0.23385466770011737,0.8788001069848407,0.010193519601250004,0.03834661859726461,101,0.06987483597456344,0.06987483597456344,5.093875542545679e-05,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0597,0.7,0.4,0.0,0.23233410419902825,0.8743221240208591,0.010908363469326252,0.0387766210422233,101,0.10749974765317452,0.10749974765317452,7.836731603916431e-05,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0598,0.7,0.4,0.05,0.23294319388279333,0.8771924995436747,0.010740409361711022,0.03864370090860765,101,0.1021247602705158,0.1021247602705158,7.444895023720609e-05,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0599,0.7,0.4,0.1,0.23359927705034228,0.88005243945964,0.010572455254095796,0.038539905357533655,101,0.09674977288785708,0.09674977288785708,7.053058443524787e-05,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0600,0.7,0.4,0.15,0.23432522939587355,0.8829020423303056,0.010404501146480567,0.038464933947970785,101,0.09137478550519834,0.09137478550519834,6.661221863328966e-05,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0601,0.7,0.4,0.2,0.23505706139317661,0.885741405230232,0.010236547038865338,0.03841843031726334,101,0.08599979812253962,0.08599979812253962,6.269385283133144e-05,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0602,0.7,0.4,0.25,0.23579445960911738,0.8885706237772935,0.010068592931250113,0.03839998397238228,101,0.0806248107398809,0.0806248107398809,5.8775487029373216e-05,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0603,0.7,0.4,0.3,0.23660325132793,0.8913897921622055,0.009900638823634884,0.03840913267171487,101,0.07524982335722216,0.07524982335722216,5.485712122741501e-05,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0604,0.7,0.4,0.35,0.23742749803245555,0.894199003177306,0.009732684716019653,0.03844536534561363,101,0.06987483597456344,0.06987483597456344,5.093875542545679e-05,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0605,0.7,0.4,0.4,0.2382487606698787,0.8969983482446117,0.009564730608404425,0.03850812549187636,101,0.06449984859190472,0.06449984859190472,4.702038962349858e-05,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0606,0.7,0.45,0.0,0.23597139632511985,0.8894401365598675,0.010448439545815242,0.03891653933712164,101,0.10749974765317452,0.10749974765317452,7.836731603916431e-05,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0607,0.7,0.45,0.05,0.23657655317838902,0.8922846731004558,0.01028113263359638,0.03878362310794411,101,0.1021247602705158,0.1021247602705158,7.444895023720609e-05,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0608,0.7,0.45,0.1,0.2371932679471182,0.895118805481172,0.010113825721377515,0.038679739524468466,101,0.09674977288785708,0.09674977288785708,7.053058443524787e-05,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0609,0.7,0.45,0.15,0.23791205201093907,0.8979426321925494,0.00994651880915865,0.03860458858040359,101,0.09137478550519834,0.09137478550519834,6.661221863328966e-05,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0610,0.7,0.45,0.2,0.2386366704903836,0.9007562502383605,0.009779211896939784,0.03855781496056697,101,0.08599979812253962,0.08599979812253962,6.269385283133144e-05,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0611,0.7,0.45,0.25,0.23936971285942327,0.9035597551659164,0.009611904984720919,0.03853900981419833,101,0.0806248107398809,0.0806248107398809,5.8775487029373216e-05,0.13678291781872254,development,True,False,False,False,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0612,0.7,0.45,0.3,0.24017132978790423,0.9063532410955965,0.009444598072502055,0.03854771310838468,101,0.07524982335722216,0.07524982335722216,5.485712122741501e-05,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0613,0.7,0.45,0.35,0.2409900585740784,0.9091368007496253,0.00927729116028319,0.03858341651078589,101,0.06987483597456344,0.06987483597456344,5.093875542545679e-05,0.13678291781872254,development,True,False,False,True,,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0614,0.7,0.45,0.4,0.24180742732007834,0.9119105254801317,0.009109984248064324,0.03864556673909567,101,0.06449984859190472,0.06449984859190472,4.702038962349858e-05,0.13678291781872254,development,True,True,False,True,1.6027718173128045,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
R0615,0.7,0.45,0.45,0.24264621018111646,0.9150846720426337,0.008942677335845457,0.0387335693054266,101,0.05912486120924599,0.05912486120924599,4.310202382154036e-05,0.13678291781872254,development,True,True,False,True,1.614777062758874,9504.0,435.9726516618276,702.4907282819895,0.75,0.95
