outcome,outcome_label,row_term,column_term,covariance,model,sample_start,sample_end,n
china_cpi_yoy_pct,CPI,fuel_log_return_lag6,fuel_log_return_lag2,0.6270602965002912,China_fuel_to_macro_ARDL,2013-10,2026-06,153
china_cpi_yoy_pct,CPI,fuel_log_return_lag6,fuel_log_return_lag3,-0.36613200260615336,China_fuel_to_macro_ARDL,2013-10,2026-06,153
china_cpi_yoy_pct,CPI,fuel_log_return_lag6,fuel_log_return_lag4,0.7520298847473631,China_fuel_to_macro_ARDL,2013-10,2026-06,153
china_cpi_yoy_pct,CPI,fuel_log_return_lag6,fuel_log_return_lag5,-1.1899079316883594,China_fuel_to_macro_ARDL,2013-10,2026-06,153
china_cpi_yoy_pct,CPI,fuel_log_return_lag6,fuel_log_return_lag6,2.2184499975033436,China_fuel_to_macro_ARDL,2013-10,2026-06,153
china_cpi_yoy_pct,CPI,fuel_log_return_lag6,china_cpi_yoy_pct_lag1,-0.004536658722850546,China_fuel_to_macro_ARDL,2013-10,2026-06,153
china_cpi_yoy_pct,CPI,fuel_log_return_lag6,GPR,5.001577811690123e-05,China_fuel_to_macro_ARDL,2013-10,2026-06,153
china_cpi_yoy_pct,CPI,china_cpi_yoy_pct_lag1,const,-0.005567082295697362,China_fuel_to_macro_ARDL,2013-10,2026-06,153
china_cpi_yoy_pct,CPI,china_cpi_yoy_pct_lag1,fuel_log_return_lag0,0.012966781151179019,China_fuel_to_macro_ARDL,2013-10,2026-06,153
china_cpi_yoy_pct,CPI,china_cpi_yoy_pct_lag1,fuel_log_return_lag1,0.010302345947713482,China_fuel_to_macro_ARDL,2013-10,2026-06,153
china_cpi_yoy_pct,CPI,china_cpi_yoy_pct_lag1,fuel_log_return_lag2,-0.0016837019396887323,China_fuel_to_macro_ARDL,2013-10,2026-06,153
china_cpi_yoy_pct,CPI,china_cpi_yoy_pct_lag1,fuel_log_return_lag3,0.0019524187826338586,China_fuel_to_macro_ARDL,2013-10,2026-06,153
china_cpi_yoy_pct,CPI,china_cpi_yoy_pct_lag1,fuel_log_return_lag4,-0.016261216975222377,China_fuel_to_macro_ARDL,2013-10,2026-06,153
china_cpi_yoy_pct,CPI,china_cpi_yoy_pct_lag1,fuel_log_return_lag5,0.007430615972495926,China_fuel_to_macro_ARDL,2013-10,2026-06,153
china_cpi_yoy_pct,CPI,china_cpi_yoy_pct_lag1,fuel_log_return_lag6,-0.0045366587228505536,China_fuel_to_macro_ARDL,2013-10,2026-06,153
china_cpi_yoy_pct,CPI,china_cpi_yoy_pct_lag1,china_cpi_yoy_pct_lag1,0.0022629996199706633,China_fuel_to_macro_ARDL,2013-10,2026-06,153
china_cpi_yoy_pct,CPI,china_cpi_yoy_pct_lag1,GPR,2.426082418856174e-05,China_fuel_to_macro_ARDL,2013-10,2026-06,153
china_cpi_yoy_pct,CPI,GPR,const,-0.0001513525932621356,China_fuel_to_macro_ARDL,2013-10,2026-06,153
china_cpi_yoy_pct,CPI,GPR,fuel_log_return_lag0,7.135586621082424e-05,China_fuel_to_macro_ARDL,2013-10,2026-06,153
china_cpi_yoy_pct,CPI,GPR,fuel_log_return_lag1,0.00017392132265816083,China_fuel_to_macro_ARDL,2013-10,2026-06,153
china_cpi_yoy_pct,CPI,GPR,fuel_log_return_lag2,-0.00011269926045409406,China_fuel_to_macro_ARDL,2013-10,2026-06,153
china_cpi_yoy_pct,CPI,GPR,fuel_log_return_lag3,0.00018898055541414067,China_fuel_to_macro_ARDL,2013-10,2026-06,153
china_cpi_yoy_pct,CPI,GPR,fuel_log_return_lag4,-0.00036505614321526457,China_fuel_to_macro_ARDL,2013-10,2026-06,153
china_cpi_yoy_pct,CPI,GPR,fuel_log_return_lag5,0.000337434989953492,China_fuel_to_macro_ARDL,2013-10,2026-06,153
china_cpi_yoy_pct,CPI,GPR,fuel_log_return_lag6,5.0015778116902185e-05,China_fuel_to_macro_ARDL,2013-10,2026-06,153
china_cpi_yoy_pct,CPI,GPR,china_cpi_yoy_pct_lag1,2.426082418856182e-05,China_fuel_to_macro_ARDL,2013-10,2026-06,153
china_cpi_yoy_pct,CPI,GPR,GPR,9.71388423666035e-07,China_fuel_to_macro_ARDL,2013-10,2026-06,153
china_iav_yoy_pct,IAV,const,const,0.24598282637282182,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,const,fuel_log_return_lag0,0.0420018522701043,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,const,fuel_log_return_lag1,-0.8900373161812108,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,const,fuel_log_return_lag2,0.13750646514917056,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,const,fuel_log_return_lag3,-0.5462626757438547,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,const,fuel_log_return_lag4,1.3356494655534805,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,const,fuel_log_return_lag5,-1.0625776949620276,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,const,fuel_log_return_lag6,-0.12684164172720128,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,const,china_iav_yoy_pct_lag1,-0.01947902139438325,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,const,GPR,-0.0013262147479285442,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag0,const,0.042001852270106305,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag0,fuel_log_return_lag0,4.425719976924278,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag0,fuel_log_return_lag1,-2.6262912911043585,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag0,fuel_log_return_lag2,1.4403748824876632,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag0,fuel_log_return_lag3,1.9018483062749947,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag0,fuel_log_return_lag4,-0.7189009058864895,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag0,fuel_log_return_lag5,0.26067819091800076,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag0,fuel_log_return_lag6,2.7406460409079725,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag0,china_iav_yoy_pct_lag1,-0.01193581702531963,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag0,GPR,0.0006882927554209981,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag1,const,-0.8900373161812069,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag1,fuel_log_return_lag0,-2.626291291104356,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag1,fuel_log_return_lag1,11.813140370942223,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag1,fuel_log_return_lag2,-0.7131558730869072,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag1,fuel_log_return_lag3,3.3534934803260557,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag1,fuel_log_return_lag4,-10.437070003402578,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag1,fuel_log_return_lag5,9.495692352909948,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag1,fuel_log_return_lag6,2.1439765252624943,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag1,china_iav_yoy_pct_lag1,0.039168971024186074,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag1,GPR,0.006305682913682493,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag2,const,0.13750646514917567,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag2,fuel_log_return_lag0,1.4403748824876637,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag2,fuel_log_return_lag1,-0.713155873086913,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag2,fuel_log_return_lag2,7.337746295051952,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag2,fuel_log_return_lag3,-1.5677487635874043,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag2,fuel_log_return_lag4,-0.6533464084014785,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag2,fuel_log_return_lag5,1.494333860542051,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag2,fuel_log_return_lag6,2.114466949050865,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag2,china_iav_yoy_pct_lag1,-0.014994002719720232,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag2,GPR,-3.351364347870573e-05,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag3,const,-0.5462626757438567,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag3,fuel_log_return_lag0,1.9018483062749953,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag3,fuel_log_return_lag1,3.353493480326054,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag3,fuel_log_return_lag2,-1.567748763587404,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag3,fuel_log_return_lag3,12.971460998733143,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag3,fuel_log_return_lag4,-9.565552626042171,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag3,fuel_log_return_lag5,4.56595709702053,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag3,fuel_log_return_lag6,2.542036910516573,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag3,china_iav_yoy_pct_lag1,0.037124889894230795,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag3,GPR,0.0032073566661713917,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag4,const,1.3356494655534812,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag4,fuel_log_return_lag0,-0.7189009058864877,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag4,fuel_log_return_lag1,-10.437070003402578,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag4,fuel_log_return_lag2,-0.6533464084014804,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag4,fuel_log_return_lag3,-9.56555262604217,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag4,fuel_log_return_lag4,21.10318811272134,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag4,fuel_log_return_lag5,-14.460749994517563,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag4,fuel_log_return_lag6,-3.8068874879920185,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag4,china_iav_yoy_pct_lag1,-0.04836453521272789,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag4,GPR,-0.010600962289148336,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag5,const,-1.062577694962026,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag5,fuel_log_return_lag0,0.2606781909180008,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag5,fuel_log_return_lag1,9.495692352909947,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag5,fuel_log_return_lag2,1.4943338605420509,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag5,fuel_log_return_lag3,4.565957097020532,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag5,fuel_log_return_lag4,-14.460749994517565,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag5,fuel_log_return_lag5,17.296329266095757,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag5,fuel_log_return_lag6,-0.7570172460299432,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag5,china_iav_yoy_pct_lag1,0.026949981538095732,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag5,GPR,0.008060455306441918,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag6,const,-0.12684164172719892,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag6,fuel_log_return_lag0,2.740646040907972,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag6,fuel_log_return_lag1,2.143976525262492,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag6,fuel_log_return_lag2,2.1144669490508643,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag6,fuel_log_return_lag3,2.542036910516573,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag6,fuel_log_return_lag4,-3.8068874879920163,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag6,fuel_log_return_lag5,-0.7570172460299436,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag6,fuel_log_return_lag6,8.733268769545155,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag6,china_iav_yoy_pct_lag1,-0.0014356473479944436,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,fuel_log_return_lag6,GPR,0.0028836679002582325,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,china_iav_yoy_pct_lag1,const,-0.019479021394383244,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,china_iav_yoy_pct_lag1,fuel_log_return_lag0,-0.011935817025319633,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,china_iav_yoy_pct_lag1,fuel_log_return_lag1,0.03916897102418649,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,china_iav_yoy_pct_lag1,fuel_log_return_lag2,-0.01499400271972002,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,china_iav_yoy_pct_lag1,fuel_log_return_lag3,0.03712488989423073,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,china_iav_yoy_pct_lag1,fuel_log_return_lag4,-0.048364535212727884,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,china_iav_yoy_pct_lag1,fuel_log_return_lag5,0.026949981538095837,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,china_iav_yoy_pct_lag1,fuel_log_return_lag6,-0.001435647347994297,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,china_iav_yoy_pct_lag1,china_iav_yoy_pct_lag1,0.00320396530544935,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,china_iav_yoy_pct_lag1,GPR,2.9545890557623918e-05,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,GPR,const,-0.0013262147479285382,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,GPR,fuel_log_return_lag0,0.0006882927554210013,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,GPR,fuel_log_return_lag1,0.00630568291368253,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,GPR,fuel_log_return_lag2,-3.351364347868265e-05,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,GPR,fuel_log_return_lag3,0.003207356666171384,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,GPR,fuel_log_return_lag4,-0.010600962289148325,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,GPR,fuel_log_return_lag5,0.008060455306441928,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,GPR,fuel_log_return_lag6,0.002883667900258239,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,GPR,china_iav_yoy_pct_lag1,2.954589055762359e-05,China_fuel_to_macro_ARDL,2013-10,2026-06,114
china_iav_yoy_pct,IAV,GPR,GPR,1.1402043832199804e-05,China_fuel_to_macro_ARDL,2013-10,2026-06,114
